player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,net_transfers_delta,price_change,velocity,trend_score
660,Anton Stach,Stach,Leeds,4.9,2.9,7793,3227,4.7,1180,a,84,0.0,16.0,-0.9999999999999616
665,Lucas Estella Perri,Perri,Leeds,4.5,0.2,72,144,1.7,1080,a,-2,0.0,22.33333333333333,3.6666666666667043
691,Dominic Calvert-Lewin,Calvert-Lewin,Leeds,5.8,8.5,24211,9748,7.3,1029,a,342,0.0,141.33333333333334,32.13333333333337
698,Noah Okafor,Okafor,Leeds,5.5,0.1,147,222,2.0,855,a,2,0.0,114.0,56.33333333333337
706,James Justin,Justin,Leeds,3.9,0.2,76,140,0.7,159,a,-2,0.0,114.0,81.53333333333337
741,Harry Gray,Gray,Leeds,4.5,0.1,217,182,0.0,0,a,-2,0.0,-0.6666666666666666,78.20000000000003
366,Alisson Becker,A.Becker,Liverpool,5.4,6.1,3626,2811,3.8,1170,a,14,0.0,3.333333333333333,74.40000000000005
367,Giorgi Mamardashvili,Mamardashvili,Liverpool,4.2,0.6,151,774,0.0,450,a,-17,0.0,-1.6666666666666667,45.80000000000003
368,Ármin Pécsi,Pécsi,Liverpool,3.9,0.3,9,173,0.0,0,a,-8,0.0,-3.6666666666666665,22.2666666666667
369,Freddie Woodman,Woodman,Liverpool,3.9,0.2,33,120,0.0,0,a,-4,0.0,-9.666666666666666,-2.466666666666632
370,Jeremie Frimpong,Frimpong,Liverpool,5.7,5.1,12153,865,1.5,203,a,514,0.0,167.33333333333334,31.133333333333372
371,Milos Kerkez,Kerkez,Liverpool,5.6,3.0,1114,1323,3.2,1209,a,2,0.0,170.66666666666666,64.60000000000004
372,Andrew Robertson,Robertson,Liverpool,5.8,1.0,298,584,0.8,416,a,-19,0.0,165.66666666666666,98.06666666666669
373,Virgil van Dijk,Virgil,Liverpool,5.9,24.5,10321,12481,3.7,1620,a,-39,0.0,-18.666666666666668,95.0666666666667
374,Ibrahima Konaté,Konaté,Liverpool,5.4,3.6,3226,3015,4.2,1516,a,6,0.0,-17.333333333333332,93.53333333333337
375,Conor Bradley,Bradley,Liverpool,5.0,0.2,240,499,1.2,670,a,5,0.0,-9.333333333333334,58.200000000000024
376,Joe Gomez,Gomez,Liverpool,4.9,0.2,4,328,3.2,244,i,-11,0.0,0.0,24.0666666666667
377,Konstantinos Tsimikas,Tsimikas,Liverpool,4.8,0.0,0,5,0.0,0,u,0,0.0,-2.0,-9.466666666666633
378,Amara Nallo,Nallo,Liverpool,3.7,0.4,4075,555,0.0,0,a,124,0.0,37.66666666666666,1.800000000000032
379,Rhys Williams,R.Williams,Liverpool,3.8,0.2,28,164,0.0,0,a,-5,0.0,39.66666666666666,13.200000000000028
380,Calvin Ramsay,Ramsay,Liverpool,3.8,0.3,47,189,0.0,0,a,-12,0.0,35.666666666666664,22.200000000000028
381,Mohamed Salah,M.Salah,Liverpool,14.0,14.9,33,10678,1.3,1183,n,-287,0.0,-101.33333333333331,1.9333333333333655
382,Florian Wirtz,Wirtz,Liverpool,8.1,10.0,45014,2767,6.0,1174,a,1702,0.0,467.6666666666667,95.8666666666667
383,Luis Díaz Marulanda,Luis Díaz,Liverpool,8.0,0.0,0,3,0.0,0,u,0,0.0,471.6666666666667,182.66666666666669
384,Cody Gakpo,Gakpo,Liverpool,7.3,5.2,2285,5076,3.0,1140,a,45,0.0,582.3333333333334,291.2000000000001
385,Federico Chiesa,Chiesa,Liverpool,6.3,0.4,577,672,0.8,211,a,-10,0.0,11.666666666666666,286.40000000000003
386,Alexis Mac Allister,Mac Allister,Liverpool,6.2,1.4,1511,1631,2.0,1182,a,-34,0.0,0.3333333333333333,306.7333333333334
387,Dominik Szoboszlai,Szoboszlai,Liverpool,6.6,4.4,6131,9746,2.8,1522,a,119,0.0,25.0,218.2000000000001
388,Curtis Jones,C.Jones,Liverpool,5.4,0.2,403,372,2.3,815,a,-5,0.0,26.666666666666668,129.20000000000005
390,Ryan Gravenberch,Gravenberch,Liverpool,5.7,5.7,22335,3498,5.2,1411,a,925,0.0,346.3333333333333,82.00000000000007
392,Endo Wataru,Endo,Liverpool,4.9,0.1,3,56,0.2,43,i,-1,0.0,306.3333333333333,140.9333333333334
393,Stefan Bajčetić Maquieira,Bajcetic,Liverpool,4.3,0.0,10,25,0.0,0,i,-1,0.0,307.6666666666667,202.4000000000001
394,James McConnell,McConnell,Liverpool,4.4,0.0,0,2,0.0,0,u,0,0.0,-0.6666666666666666,197.26666666666674
395,Tyler Morton,Morton,Liverpool,4.5,0.0,0,1,0.0,0,u,0,0.0,-0.3333333333333333,191.86666666666673
396,Trey Nyoni,Nyoni,Liverpool,4.3,0.4,73,389,0.3,2,a,-6,0.0,-2.0,122.20000000000009
397,Darwin Núñez Ribeiro,Darwin,Liverpool,6.5,0.1,0,4,0.0,0,u,0,0.0,-2.0,60.5333333333334
398,Jayden Danns,Danns,Liverpool,4.3,0.1,16,50,0.0,0,i,-1,0.0,-2.333333333333333,-1.4666666666665984
499,Alexander Isak,Isak,Liverpool,10.3,3.9,39,4789,2.8,501,i,-124,0.0,-41.66666666666666,-9.666666666666597
661,Hugo Ekitiké,Ekitiké,Liverpool,9.1,34.2,78229,3629,7.0,1038,a,1996,0.0,623.6666666666666,115.1333333333334
686,Rio Ngumoha,Ngumoha,Liverpool,4.3,0.7,1864,1609,0.0,42,a,9,0.0,627.0,240.9333333333334
692,Giovanni Leoni,Leoni,Liverpool,4.9,0.0,4,5,0.0,0,i,0,0.0,668.3333333333334,375.0000000000001
746,Kieran Morrison,Morrison,Liverpool,4.5,0.0,16,19,0.0,0,a,-1,0.0,2.6666666666666665,376.00000000000006
760,Wellity Lucky,Lucky,Liverpool,4.0,0.0,18,24,0.0,0,a,1,0.0,0.0,384.33333333333337
182,James Trafford,Trafford,Man City,4.6,1.0,25,369,0.0,270,a,-7,0.0,-2.333333333333333,259.13333333333344
399,Ederson Santana de Moraes,Ederson M.,Man City,5.3,0.8,0,141,0.0,0,u,-5,0.0,-3.6666666666666665,133.00000000000006
400,Stefan Ortega Moreno,Ortega Moreno,Man City,4.7,0.2,9,52,0.0,0,a,-1,0.0,-4.333333333333333,-1.533333333333265
401,Marcus Bettinelli,Bettinelli,Man City,3.9,0.1,12,74,0.0,0,a,-2,0.0,-2.6666666666666665,-2.5999999999999313
402,Rayan Aït-Nouri,Aït-Nouri,Man City,5.7,3.9,14,1772,0.2,204,n,-52,0.0,-18.33333333333333,-6.266666666666597
403,Joško Gvardiol,Gvardiol,Man City,6.0,9.4,22413,5094,6.7,1218,a,885,0.0,277.0,49.600000000000065
404,Manuel Akanji,Akanji,Man City,5.4,0.3,0,35,0.0,0,u,-1,0.0,277.3333333333333,105.80000000000007
405,Nathan Aké,Aké,Man City,5.3,0.6,81,251,0.5,223,a,-2,0.0,294.0,165.46666666666675
406,Abdukodir Khusanov,Khusanov,Man City,5.4,0.3,58,160,0.2,250,a,0,0.0,-1.0,165.80000000000004
407,Matheus Nunes,Matheus N.,Man City,5.4,2.3,6209,2913,5.7,1323,a,129,0.0,42.333333333333336,177.9333333333334
408,Rúben dos Santos Gato Alves Dias,Rúben,Man City,5.7,7.3,7463,7889,5.3,1535,a,51,0.0,60.0,134.5333333333334
409,John Stones,Stones,Man City,5.4,0.6,9,398,0.2,351,i,-10,0.0,56.66666666666666,90.40000000000006
410,Rico Lewis,Lewis,Man City,4.7,1.3,180,805,0.5,204,a,-20,0.0,7.0,33.00000000000006
411,Nico O'Reilly,O'Reilly,Man City,5.3,11.4,7652,16745,3.8,1313,a,-240,0.0,-90.0,15.200000000000056
412,Vitor de Oliveira Nunes dos Reis,Vitor Reis,Man City,5.0,0.0,0,1,0.0,0,u,0,0.0,-86.66666666666667,-10.599999999999945
413,Omar Marmoush,Marmoush,Man City,8.3,2.4,38,925,0.5,204,n,-29,0.0,-89.66666666666667,-40.53333333333328
414,Phil Foden,Foden,Man City,9.0,41.4,34570,63126,10.0,1315,a,-1193,0.0,-407.3333333333333,-133.3333333333333
415,Sávio Moreira de Oliveira,Savinho,Man City,6.9,0.4,203,315,1.3,481,a,-8,0.0,-410.0,-216.7333333333333
416,Bernardo Mota Veiga de Carvalho e Silva,Bernardo,Man City,6.2,0.5,501,582,2.3,1229,a,-5,0.0,-402.0,-279.1333333333333
417,Rayan Cherki,Cherki,Man City,6.6,10.2,138196,2640,6.5,637,a,4118,0.0,1368.3333333333333,11.866666666666742
418,Jérémy Doku,Doku,Man City,6.4,3.4,133,18987,2.2,935,i,-444,0.0,1223.0,274.4000000000001
420,İlkay Gündoğan,Gündoğan,Man City,6.3,0.1,0,11,0.0,0,u,0,0.0,1224.6666666666667,600.8000000000001
421,Rodrigo 'Rodri' Hernandez Cascante,Rodrigo,Man City,6.3,0.4,29,98,0.0,292,d,0,0.0,-148.0,653.2
422,Mateo Kovačić,Kovačić,Man City,5.9,0.0,3,10,0.0,4,i,0,0.0,0.0,733.6000000000001
423,Nico González Iglesias,N.Gonzalez,Man City,5.9,0.1,173,260,3.3,1223,a,-3,0.0,-1.0,459.7333333333334
424,Oscar Bobb,Bobb,Man City,5.1,0.2,4,186,0.0,464,i,-4,0.0,-2.333333333333333,214.6666666666668
425,Claudio Echeverri,Echeverri,Man City,5.4,0.0,0,1,0.0,0,u,0,0.0,-2.333333333333333,-30.733333333333242
427,Tijjani Reijnders,Reijnders,Man City,5.2,11.9,13202,4648,5.0,1168,a,307,0.0,101.0,19.066666666666755
428,Sverre Nypan,Nypan,Man City,5.0,0.0,0,2,0.0,0,u,0,0.0,102.33333333333331,39.53333333333342
429,Kalvin Phillips,Phillips,Man City,4.8,0.1,20,37,0.0,0,a,-1,0.0,102.0,60.13333333333342
430,Erling Haaland,Haaland,Man City,15.1,74.2,7699,3900,8.2,1552,a,46,0.0,15.0,63.60000000000008
736,Gianluigi Donnarumma,Donnarumma,Man City,5.7,10.2,5331,10596,4.5,1350,a,-167,0.0,-40.66666666666666,55.93333333333343
739,Divine Mukasa,Mukasa,Man City,4.4,0.0,25,27,0.2,15,a,1,0.0,-40.0,27.733333333333427
740,Stephen Mfuni,Mfuni,Man City,3.9,0.0,11,33,0.0,0,a,0,0.0,-55.333333333333336,-3.7999999999999075
742,Ryan McAidoo,McAidoo,Man City,4.5,0.0,8,16,0.0,0,a,1,0.0,0.6666666666666666,-24.066666666666574
763,Charlie Gray,Gray,Man City,4.5,0.0,12,5,0.0,0,a,0,0.0,0.3333333333333333,-26.999999999999908
764,Reigan Heskey,Heskey,Man City,4.5,0.0,7,4,0.0,0,a,0,0.0,0.3333333333333333,-18.799999999999912
119,Bryan Mbeumo,Mbeumo,Man Utd,8.1,10.5,228,29807,2.2,1405,n,-802,0.0,-267.3333333333333,-64.26666666666657
431,Altay Bayındır,Bayindir,Man Utd,4.8,0.3,133,171,0.0,540,a,3,0.0,-266.3333333333333,-106.46666666666655
432,André Onana,Onana,Man Utd,4.9,0.1,0,24,0.0,0,u,0,0.0,-266.3333333333333,-159.86666666666656
433,Elyh Harrison,Harrison,Man Utd,4.0,0.0,0,1,0.0,0,u,0,0.0,1.0,-159.73333333333323
434,Tom Heaton,Heaton,Man Utd,3.9,0.3,62,133,0.0,0,a,-2,0.0,-0.6666666666666666,-159.93333333333322
435,Dermot Mee,Mee,Man Utd,3.9,0.1,24,38,0.0,0,a,0,0.0,-0.6666666666666666,-106.59999999999991
436,Matthijs de Ligt,De Ligt,Man Utd,4.9,2.2,46,3499,0.3,1170,i,-74,0.0,-25.33333333333333,-58.399999999999906
437,Lisandro Martínez,Martinez,Man Utd,4.8,0.3,6673,228,2.5,184,a,274,0.0,66.66666666666667,8.200000000000093
438,Noussair Mazraoui,Mazraoui,Man Utd,4.9,0.2,12,248,1.0,439,n,-5,0.0,65.0,21.000000000000092
439,Diego León Blanco,D.Leon,Man Utd,4.2,0.1,24,38,0.0,0,a,1,0.0,90.0,39.133333333333425
440,Diogo Dalot Teixeira,Dalot,Man Utd,4.5,2.6,59838,1013,6.2,1134,a,2467,0.0,821.0,203.46666666666675
441,Patrick Dorgu,Dorgu,Man Utd,4.1,3.0,77365,710,4.3,889,a,2687,0.0,1718.3333333333333,552.2
442,Harry Maguire,Maguire,Man Utd,4.3,0.5,23,390,0.0,341,i,-8,0.0,1715.3333333333333,881.9333333333334
443,Luke Shaw,Shaw,Man Utd,4.5,0.7,2554,608,2.0,1548,a,44,0.0,907.6666666666666,1050.4666666666667
444,Leny Yoro,Yoro,Man Utd,4.3,1.4,487,1464,1.0,1027,a,-20,0.0,5.333333333333333,1033.5333333333333
445,Harry Amass,Amass,Man Utd,4.0,0.1,0,27,0.0,0,u,0,0.0,8.0,870.9333333333334
446,Tyler Fredricson,Fredricson,Man Utd,3.8,0.1,30,85,0.2,2,a,0,0.0,-6.666666666666667,525.9333333333334
447,Ayden Heaven,Heaven,Man Utd,3.8,1.9,18497,786,2.5,411,a,617,0.0,205.66666666666663,224.00000000000009
448,Tyrell Malacia,Malacia,Man Utd,3.8,0.4,206,398,0.2,2,a,-7,0.0,203.33333333333331,83.13333333333341
449,Bruno Borges Fernandes,B.Fernandes,Man Utd,9.2,16.0,1010,186754,7.8,1475,i,-4193,0.0,-1194.3333333333333,-156.7999999999999
450,Matheus Santos Carneiro da Cunha,Cunha,Man Utd,8.1,9.6,120475,3534,4.5,1119,a,3126,0.0,-358.0,-229.99999999999991
451,Marcus Rashford,Rashford,Man Utd,7.0,0.0,0,3,0.0,0,u,0,0.0,-355.6666666666667,-299.7999999999999
452,Amad Diallo,Amad,Man Utd,6.3,1.0,59,1849,2.8,1203,n,-43,0.0,1027.6666666666667,-135.39999999999992
454,Antony dos Santos,Antony,Man Utd,5.9,0.1,0,8,0.0,0,u,0,0.0,-14.333333333333334,-178.93333333333322
455,Mason Mount,Mount,Man Utd,5.9,1.1,4493,6424,3.5,782,d,-197,0.0,-80.0,43.93333333333343
457,Carlos Henrique Casimiro,Casemiro,Man Utd,5.5,1.1,8774,1512,3.8,1051,a,236,0.0,13.0,118.13333333333344
458,Kobbie Mainoo,Mainoo,Man Utd,4.6,0.4,71,872,0.5,212,i,-21,0.0,6.0,190.46666666666675
459,Manuel Ugarte Ribeiro,Ugarte,Man Utd,4.7,0.1,890,132,1.2,474,a,21,0.0,78.66666666666667,0.6666666666667481
460,Toby Collyer,Collyer,Man Utd,4.5,0.0,0,6,0.0,0,u,0,0.0,0.0,3.5333333333334154
461,Jayce Fitzgerald,Fitzgerald,Man Utd,4.4,0.0,18,26,0.0,0,a,0,0.0,7.0,20.933333333333415
462,Jack Fletcher,J.Fletcher,Man Utd,4.3,0.1,304,105,0.3,62,a,6,0.0,2.0,18.733333333333416
463,Sékou Koné,Kone,Man Utd,4.3,0.1,64,89,0.0,0,a,1,0.0,2.333333333333333,18.00000000000008
464,Jack Moorhouse,Moorhouse,Man Utd,4.5,0.0,0,8,0.0,0,u,0,0.0,2.333333333333333,2.7333333333334155
465,Rasmus Højlund,Højlund,Man Utd,6.3,0.3,0,25,0.0,0,u,-1,0.0,0.0,2.7333333333334155
466,Joshua Zirkzee,Zirkzee,Man Utd,5.8,0.5,592,1086,2.3,393,a,-10,0.0,-3.6666666666666665,0.6000000000000824
467,Chido Obi,Obi,Man Utd,4.2,1.8,3812,2464,0.0,0,a,39,0.0,9.333333333333334,2.066666666666749
468,Ethan Wheatley,Wheatley,Man Utd,4.5,0.1,0,16,0.0,0,u,-2,0.0,9.0,3.4000000000000825
681,Benjamin Sesko,Šeško,Man Utd,7.2,3.1,6197,1444,1.2,768,a,143,0.0,60.0,14.933333333333417
733,Senne Lammens,Lammens,Man Utd,5.0,1.9,11285,816,2.8,1080,a,301,0.0,147.33333333333334,44.400000000000084
755,Shea Lacey,Lacey,Man Utd,4.5,0.0,35,37,0.2,6,a,0,0.0,148.0,74.73333333333342
769,Bendito Mantato,Bendito Mantato,Man Utd,4.5,0.0,6,1,0.0,0,a,0,0.0,100.33333333333331,92.93333333333342
771,Tyler Fletcher,Fletcher,Man Utd,4.5,0.0,57,9,0.0,0,a,-1,0.0,-0.3333333333333333,91.06666666666675
52,Jacob Ramsey,J.Ramsey,Newcastle,5.3,0.2,195,132,1.0,454,a,3,0.0,0.6666666666666666,79.20000000000007
135,Yoane Wissa,Wissa,Newcastle,7.3,0.6,549,717,0.5,70,a,-3,0.0,-0.3333333333333333,49.66666666666674
469,Nick Pope,Pope,Newcastle,5.1,4.6,1702,2900,0.0,1066,a,29,0.0,9.666666666666666,22.000000000000078
471,Mark Gillespie,Gillespie,Newcastle,3.9,0.1,25,45,0.0,0,a,-6,0.0,6.666666666666667,3.266666666666746
472,Odysseas Vlachodimos,Odysseas,Newcastle,4.0,0.0,0,4,0.0,0,u,-1,0.0,7.333333333333333,4.80000000000008
473,Lewis Hall,Hall,Newcastle,5.2,1.3,14503,684,2.8,698,a,560,0.0,184.33333333333331,41.53333333333341
474,Fabian Schär,Schär,Newcastle,5.3,1.7,3235,865,1.2,834,a,111,0.0,223.33333333333331,86.26666666666674
475,Sven Botman,Botman,Newcastle,4.9,0.3,4,250,0.0,655,d,-6,0.0,221.66666666666663,128.66666666666674
476,Dan Burn,Burn,Newcastle,5.1,4.6,53,21897,3.2,1255,i,-653,0.0,-182.66666666666663,90.80000000000008
477,Tino Livramento,Livramento,Newcastle,4.9,2.5,26,7334,1.3,976,i,-247,0.0,-302.0,28.933333333333405
478,Kieran Trippier,Trippier,Newcastle,4.9,1.3,10,1011,0.0,699,i,-32,0.0,-310.6666666666667,-70.06666666666659
479,Emil Krafth,Krafth,Newcastle,4.3,0.0,2,18,0.0,45,i,0,0.0,-93.0,-133.33333333333326
480,Jamaal Lascelles,Lascelles,Newcastle,4.3,0.1,2,58,0.0,19,d,-3,0.0,-11.666666666666666,-179.99999999999991
481,Alex Murphy,A.Murphy,Newcastle,3.8,0.7,403,700,0.0,0,a,-17,0.0,-6.666666666666667,-144.79999999999993
482,Harrison Ashby,Ashby,Newcastle,3.9,0.1,25,48,0.0,0,a,-2,0.0,-7.333333333333333,-85.86666666666659
483,Miodrag Pivaš,Pivas,Newcastle,3.8,0.4,157,598,0.0,0,a,-21,0.0,-13.333333333333334,-26.39999999999992
484,Matt Targett,Targett,Newcastle,4.0,0.2,0,49,0.0,0,u,-2,0.0,-8.333333333333334,-9.466666666666587
485,Anthony Gordon,Gordon,Newcastle,7.4,4.3,32972,5460,5.0,778,a,716,0.0,231.0,39.06666666666674
486,Anthony Elanga,Elanga,Newcastle,6.5,2.9,262,2480,1.7,675,d,-95,0.0,206.33333333333331,81.66666666666674
487,Harvey Barnes,Barnes,Newcastle,6.1,1.2,1640,4246,1.3,754,a,-74,0.0,182.33333333333331,119.60000000000007
488,Bruno Guimarães Rodriguez Moura,Bruno G.,Newcastle,7.0,13.6,18805,36695,4.3,1479,a,-560,0.0,-243.0,73.66666666666671
489,Jacob Murphy,J.Murphy,Newcastle,6.0,0.8,1733,867,1.3,891,a,35,0.0,-199.66666666666663,35.40000000000008
490,Joelinton Cássio Apolinário de Lira,Joelinton,Newcastle,5.9,0.3,325,305,1.3,957,a,-2,0.0,-175.66666666666666,-45.93333333333326
491,Sandro Tonali,Tonali,Newcastle,5.3,1.0,1192,955,1.3,1230,a,3,0.0,12.0,-84.79999999999993
492,Antoñito Cordero Campillo,Antoñito C.,Newcastle,4.9,0.0,0,3,0.0,0,u,0,0.0,0.3333333333333333,-121.1999999999999
494,Joe Willock,Willock,Newcastle,5.0,0.1,90,87,1.0,230,a,0,0.0,1.0,-72.39999999999992
495,Isaac Hayden,Hayden,Newcastle,4.5,0.0,0,1,0.0,0,u,0,0.0,0.0,-32.46666666666659
496,Garang Kuol,Kuol,Newcastle,4.4,0.0,0,12,0.0,0,u,0,0.0,0.0,2.6666666666667407
497,Lewis Miley,L.Miley,Newcastle,4.5,3.2,9886,2763,4.3,750,a,191,0.0,63.66666666666666,13.000000000000071
498,Joe White,White,Newcastle,4.5,0.0,0,0,0.0,0,u,0,0.0,63.66666666666666,25.666666666666735
500,William Osula,Osula,Newcastle,5.4,0.2,5,99,0.0,213,d,-3,0.0,62.66666666666666,38.00000000000007
501,Sean Neave,Neave,Newcastle,4.3,0.2,106,132,0.0,0,a,-1,0.0,-1.3333333333333333,37.733333333333405
674,Aaron Ramsdale,Ramsdale,Newcastle,4.8,0.9,1536,644,1.8,553,a,40,0.0,12.0,40.133333333333404
684,Malick Thiaw,Thiaw,Newcastle,5.0,2.8,12717,3234,4.2,1262,a,456,0.0,165.0,60.40000000000007
689,Seung-Soo Park,Seung soo,Newcastle,4.4,0.2,15,104,0.0,0,a,-2,0.0,164.66666666666666,80.60000000000007
714,Nick Woltemade,Woltemade,Newcastle,7.4,18.8,35100,21594,4.8,1162,a,334,0.0,262.6666666666667,120.6000000000001
753,John Ruddy,Ruddy,Newcastle,4.0,0.0,12,23,0.0,0,a,0,0.0,110.66666666666669,143.00000000000009
765,Leo Shahar,Shahar,Newcastle,4.0,0.0,86,34,0.0,0,a,2,0.0,112.0,163.00000000000009
772,Sam Alabi,Alabi,Newcastle,4.5,0.0,13,1,0.0,0,a,0,0.0,0.6666666666666666,130.1333333333334
12,Oleksandr Zinchenko,Zinchenko,Nott'm Forest,4.9,0.2,153,86,0.2,262,a,8,0.0,3.333333333333333,97.86666666666676
426,James McAtee,McAtee,Nott'm Forest,5.1,0.1,49,67,0.3,148,a,-2,0.0,2.0,45.73333333333342
502,Matz Sels,Sels,Nott'm Forest,4.6,6.0,804,3677,1.7,1350,a,-119,0.0,-37.66666666666666,16.066666666666748
503,Carlos Miguel dos Santos Pereira,C.Miguel,Nott'm Forest,4.0,0.1,0,27,0.0,0,u,-1,0.0,-40.66666666666666,-14.466666666666583
504,Matt Turner,Turner,Nott'm Forest,4.0,0.1,0,33,0.0,0,u,-4,0.0,-41.333333333333336,-22.866666666666582
505,Nikola Milenković,Milenković,Nott'm Forest,5.1,3.4,1680,1353,3.2,1620,a,43,0.0,12.666666666666666,-20.99999999999992
506,Murillo Costa dos Santos,Murillo,Nott'm Forest,5.2,1.9,1681,752,1.7,1009,a,36,0.0,25.0,-16.399999999999917
507,Ola Aina,Aina,Nott'm Forest,4.7,1.9,7,677,0.0,270,d,-23,0.0,18.666666666666668,-5.133333333333253
508,Neco Williams,N.Williams,Nott'm Forest,4.7,3.5,2106,2051,3.3,1620,a,12,0.0,8.333333333333334,4.666666666666745
509,David Mota Veiga Teixeira do Carmo,David Carmo,Nott'm Forest,4.5,0.0,0,5,0.0,0,u,0,0.0,-3.6666666666666665,12.200000000000077
510,Jair Paula da Cunha Filho,Jair Cunha,Nott'm Forest,4.3,0.1,14,28,0.0,90,a,2,0.0,4.666666666666667,10.60000000000008
511,Felipe Rodrigues da Silva,Morato,Nott'm Forest,4.3,0.1,44,78,2.0,708,a,-1,0.0,0.3333333333333333,5.666666666666747
512,Omar Richards,O.Richards,Nott'm Forest,4.5,0.0,0,2,0.0,0,u,0,0.0,0.3333333333333333,2.0000000000000795
513,Zach Abbott,Abbott,Nott'm Forest,3.8,0.3,405,369,0.2,45,a,-5,0.0,-2.0,-0.06666666666658712
514,Willy Boly,Boly,Nott'm Forest,3.8,0.4,106,440,0.0,0,n,-18,0.0,-7.666666666666667,-0.8666666666665872
515,Morgan Gibbs-White,Gibbs-White,Nott'm Forest,7.3,2.8,2618,2738,2.3,1512,a,-14,0.0,-12.333333333333334,-4.266666666666588
516,Callum Hudson-Odoi,Hudson-Odoi,Nott'm Forest,5.7,0.9,3608,1488,4.3,954,a,97,0.0,21.666666666666668,7.958078640513122e-14
517,Elliot Anderson,Anderson,Nott'm Forest,5.3,4.7,6309,4781,3.7,1620,a,59,0.0,47.333333333333336,9.40000000000008
518,João Pedro Ferreira da Silva,Jota,Nott'm Forest,5.4,0.0,0,7,0.0,11,u,0,0.0,52.0,20.20000000000008
519,Nicolás Domínguez,Dominguez,Nott'm Forest,5.0,0.0,26,7,0.8,347,a,0,0.0,19.666666666666668,25.66666666666675
520,Lewis O'Brien,O'Brien,Nott'm Forest,5.0,0.0,0,0,0.0,0,u,0,0.0,0.0,28.133333333333418
521,Ibrahim Sangaré,Sangaré,Nott'm Forest,4.9,0.1,7,75,4.3,864,n,-8,0.0,-2.6666666666666665,23.266666666666747
522,Ryan Yates,Yates,Nott'm Forest,4.7,0.1,0,78,0.5,299,i,-3,0.0,-3.6666666666666665,13.066666666666748
523,Eric da Silva Moreira,Da Silva Moreira,Nott'm Forest,4.5,0.1,0,12,0.0,0,u,0,0.0,-3.6666666666666665,1.9333333333334146
524,Marko Stamenić,Stamenic,Nott'm Forest,4.5,0.0,0,5,0.0,0,u,0,0.0,-1.0,-2.199999999999919
525,Chris Wood,Wood,Nott'm Forest,7.2,4.9,9,1815,0.0,538,i,-56,0.0,-18.666666666666668,-5.933333333333253
526,Igor Jesus Maciel da Cruz,Igor Jesus,Nott'm Forest,5.8,1.1,5114,1605,3.7,910,a,125,0.0,23.0,-0.799999999999919
527,Taiwo Awoniyi,Awoniyi,Nott'm Forest,5.2,0.3,221,130,0.3,154,a,3,0.0,24.0,4.733333333333414
669,Dan Ndoye,Ndoye,Nott'm Forest,5.5,0.8,1,1482,1.0,997,i,-47,0.0,27.0,10.866666666666749
675,Angus Gunn,Gunn,Nott'm Forest,4.0,1.2,56,239,0.0,0,a,-7,0.0,-17.0,7.666666666666748
693,Omari Hutchinson,Hutchinson,Nott'm Forest,5.4,0.1,1919,96,4.2,652,a,76,0.0,7.333333333333333,12.866666666666749
696,Arnaud Kalimuendo,Kalimuendo,Nott'm Forest,6.0,0.1,69,131,0.3,82,a,0,0.0,23.0,12.866666666666749
699,Douglas Luiz Soares de Paulo,Douglas Luiz,Nott'm Forest,4.9,0.0,74,51,0.5,262,a,-2,0.0,24.666666666666668,13.000000000000082
715,John Victor Maciel Furtado,John,Nott'm Forest,4.0,0.4,1403,188,1.5,270,a,51,0.0,16.333333333333332,10.866666666666749
716,Nicolò Savona,Savona,Nott'm Forest,4.5,0.2,435,295,2.3,1004,a,9,0.0,19.33333333333333,18.133333333333415
729,Luis Eduardo Soares da Silva,Cuiabano,Nott'm Forest,4.5,0.0,0,0,0.0,0,u,0,0.0,20.0,20.666666666666746
734,Dilane Bakwa,Bakwa,Nott'm Forest,5.9,0.0,31,22,0.2,173,a,0,0.0,3.0,16.66666666666675
528,Anthony Patterson,Patterson,Sunderland,4.2,0.2,45,85,0.0,0,a,-3,0.0,-1.0,11.533333333333413
529,Simon Moore,Moore,Sunderland,3.9,0.4,74,134,0.0,0,a,-3,0.0,-2.0,7.866666666666747
530,Blondy Nna Noukeu,Nna Noukeu,Sunderland,3.9,0.1,28,39,0.0,0,a,-3,0.0,-3.0,3.400000000000081
531,Daniel Ballard,Ballard,Sunderland,4.7,4.1,4611,3866,4.2,1119,a,30,0.0,8.0,1.000000000000081
532,Trai Hume,Hume,Sunderland,4.5,0.3,113,334,2.3,1381,a,-12,0.0,5.0,1.400000000000081
533,Aji Alese,Alese,Sunderland,4.0,0.0,4,1,0.0,0,i,0,0.0,6.0,2.800000000000081
534,Joe Anderson,Anderson,Sunderland,3.9,0.4,65,202,0.0,0,a,-4,0.0,-5.333333333333333,2.1333333333334146
535,Dennis Cirkin,Cirkin,Sunderland,4.0,0.0,23,32,0.0,0,a,-1,0.0,-1.6666666666666667,2.400000000000081
536,Leo Fuhr Hjelde,Hjelde,Sunderland,4.0,0.0,16,19,0.0,0,a,-1,0.0,-2.0,0.400000000000081
537,Niall Huggins,Huggins,Sunderland,4.0,0.1,0,11,0.0,0,u,0,0.0,-0.6666666666666666,-0.7333333333332523
538,Zak Johnson,Johnson,Sunderland,3.9,0.2,16,104,0.0,0,a,-1,0.0,-0.6666666666666666,-2.0666666666665856
